n1,n2,Re,Im
6.0,11.0,-0.02022745383003297,0.0
6.0,12.0,-0.01696661461340423,0.0
6.0,13.0,-0.01132394565469485,0.0
6.0,14.0,-0.00687147826911804,0.0
6.0,15.0,-0.001982485718462055,0.0
6.0,16.0,0.003737546737859504,0.0
6.0,17.0,0.007786113781226217,0.0
6.0,18.0,0.007946423793701033,0.0
6.0,19.0,0.005629871869243571,0.0
6.0,20.0,0.003434326439197693,0.0
6.0,21.0,0.001113947319079552,0.0
6.0,22.0,-0.002073447344067065,0.0
6.0,23.0,-0.004802396724900678,0.0
6.0,24.0,-0.005180945349329236,0.0
6.0,25.0,-0.003705126504760666,0.0
6.0,26.0,-0.0021687310713317,0.0
6.0,27.0,-0.0006216926807104405,0.0
6.0,28.0,0.001574115467740487,0.0
6.0,29.0,0.003591332047849075,0.0
6.0,30.0,0.003904963406413988,0.0
6.0,31.0,0.002731107582934992,0.0
6.0,32.0,0.001477686786290618,0.0
6.0,33.0,0.0002940499265214327,0.0
6.0,34.0,-0.001381480442540784,0.0
6.0,35.0,-0.002976860749693505,0.0
6.0,36.0,-0.003191327589819542,0.0
6.0,37.0,-0.00212995321753991,0.0
6.0,38.0,-0.00102019057884661,0.0
6.0,39.0,-5.669233573803155e-05,0.0
6.0,40.0,0.001298212762561524,0.0
6.0,41.0,0.002629406509574996,0.0
6.0,42.0,0.002746809677197925,0.0
6.0,43.0,0.001703611925165682,0.0
6.0,44.0,0.0006726890620730074,0.0
