n1,n2,Re,Im
3.0,8.0,0.01342816848141579,0.0
3.0,9.0,0.006452362555593822,0.0
3.0,10.0,-0.00286869989486121,0.0
3.0,11.0,-0.005486383788148561,0.0
3.0,12.0,-0.00286641476564951,0.0
3.0,13.0,-0.006224103666494876,0.0
3.0,14.0,-0.01168724064476223,0.0
3.0,15.0,-0.006229850558305779,0.0
3.0,16.0,-0.004080416421691607,0.0
3.0,17.0,-0.006756786112940737,0.0
3.0,18.0,-0.004084940683831705,0.0
3.0,19.0,-0.002294399099522255,0.0
3.0,20.0,-0.003634658564886666,0.0
3.0,21.0,-0.002296000904493611,0.0
3.0,22.0,-0.0009914233449267,0.0
3.0,23.0,-0.001945660469046985,0.0
3.0,24.0,-0.0009912422577641646,0.0
3.0,25.0,0.001284456401698727,0.0
3.0,26.0,0.002190733133782283,0.0
3.0,27.0,0.00128473419109759,0.0
3.0,28.0,0.002537329377582301,0.0
3.0,29.0,0.004501350833142284,0.0
3.0,30.0,0.002537386451134229,0.0
3.0,31.0,0.00191175062303128,0.0
3.0,32.0,0.003094562727330048,0.0
3.0,33.0,0.001911697988718614,0.0
3.0,34.0,0.001132167263047746,0.0
3.0,35.0,0.001795782183090177,0.0
3.0,36.0,0.001132285173810685,0.0
3.0,37.0,0.0003830497515735894,0.0
3.0,38.0,0.0007729751934598158,0.0
3.0,39.0,0.0003831867543715439,0.0
3.0,40.0,-0.000864120759565741,0.0
3.0,41.0,-0.001469941231298247,0.0
3.0,42.0,-0.0008641914777163848,0.0
3.0,43.0,-0.001538775114320868,0.0
3.0,44.0,-0.002682553078802287,0.0
3.0,45.0,-0.001538662281821206,0.0
3.0,46.0,-0.001180714072060256,0.0
3.0,47.0,-0.001889575246367146,0.0
3.0,48.0,-0.00118075100651625,0.0
3.0,49.0,-0.0007193347309766091,0.0
3.0,50.0,-0.001154704404724669,0.0
3.0,51.0,-0.0007193142860327223,0.0
3.0,52.0,-0.0001835057793945393,0.0
3.0,53.0,-0.0003948577612906537,0.0
3.0,54.0,-0.0001837072553164577,0.0
3.0,55.0,0.0006828346814248525,0.0
3.0,56.0,0.001170923448596975,0.0
